Cidade,Ano,Mês,y_true,yhat_mlp,data_ref
Minaçu,2024,9,8213.98,2591.072,2024-09-01
Acreúna,2024,9,5017.09,1769.6241,2024-09-01
Montes Claros de Goiás,2024,9,2467.52,594.3364,2024-09-01
Águas Lindas de Goiás,2024,9,5490.38,1467.5201,2024-09-01
Aparecida de Goiânia,2024,9,65613.13,21504.39,2024-09-01
Buriti Alegre,2024,9,3147.93,967.93494,2024-09-01
São Domingos,2024,9,586.47,1350.0854,2024-09-01
Carmo do Rio Verde,2024,9,1173.82,1146.3661,2024-09-01
Moiporá,2024,9,467.81,-78.25429,2024-09-01
Mineiros,2024,9,26047.29,6225.309,2024-09-01
Rubiataba,2024,9,3501.5,557.839,2024-09-01
Buriti de Goiás,2024,9,1022.95,1173.5635,2024-09-01
Leopoldo de Bulhões,2024,9,6338.870000000001,402.42868,2024-09-01
Faina,2024,9,912.59,1069.6942,2024-09-01
Rio Verde,2024,9,57642.26,24633.406,2024-09-01
Morro Agudo de Goiás,2024,9,389.8,1013.1247,2024-09-01
São João D'Aliança,2024,9,886.2099999999999,1692.3228,2024-09-01
Britânia,2024,9,3257.64,1256.5353,2024-09-01
Goiânia,2024,9,218120.42,120195.4,2024-09-01
Edéia,2024,9,3633.71,1205.0853,2024-09-01
Rio Quente,2024,9,1678.83,356.77536,2024-09-01
Alto Paraíso de Goiás,2024,9,853.9,1384.2157,2024-09-01
Morrinhos,2024,9,13501.48,5230.4434,2024-09-01
Montividiu do Norte,2024,9,210.63,433.3129,2024-09-01
Maurilândia,2024,9,1328.67,312.63168,2024-09-01
Silvânia,2024,9,12488.619999999999,879.68787,2024-09-01
Caçu,2024,9,5517.3,352.58945,2024-09-01
Mimoso de Goiás,2024,9,66.25,1252.6327,2024-09-01
Sanclerlândia,2024,9,2998.2,303.68625,2024-09-01
Goiás,2024,9,7031.99,2373.3218,2024-09-01
Bonópolis,2024,9,2023.52,399.9061,2024-09-01
Trindade,2024,9,20934.71,2561.65,2024-09-01
Diorama,2024,9,552.72,282.74948,2024-09-01
Bonfinópolis,2024,9,1192.76,-113.5641,2024-09-01
Guarinos,2024,9,196.98000000000002,1122.3358,2024-09-01
Vicentinópolis,2024,9,1850.01,485.9273,2024-09-01
Porteirão,2024,9,1032.56,508.41245,2024-09-01
Jussara,2024,9,7091.8099999999995,2643.7134,2024-09-01
Nova Iguaçu de Goiás,2024,9,667.44,1481.0914,2024-09-01
Uruana,2024,9,3104.47,400.90152,2024-09-01
Cidade Ocidental,2024,9,3971.38,1505.6731,2024-09-01
Jaupaci,2024,9,829.47,758.2189,2024-09-01
Santo Antônio do Descoberto,2024,9,7151.219999999999,776.4204,2024-09-01
Nova Aurora,2024,9,368.01,-87.53023,2024-09-01
Posse,2024,9,3143.57,1716.253,2024-09-01
Flores de Goiás,2024,9,866.86,1212.0599,2024-09-01
Santa Cruz de Goiás,2024,9,1276.95,908.3374,2024-09-01
Nova Crixás,2024,9,14215.310000000001,-19144.418,2024-09-01
Nerópolis,2024,9,4866.28,682.2777,2024-09-01
Nova Glória,2024,9,1705.63,1307.2755,2024-09-01
Abadia de Goiás,2024,9,5389.15,449.02402,2024-09-01
Caturaí,2024,9,616.76,357.85355,2024-09-01
Aragarças,2024,9,4009.7000000000003,1045.6116,2024-09-01
Caiapônia,2024,9,6485.91,3064.3452,2024-09-01
São Miguel do Passa Quatro,2024,9,2096.68,131.6808,2024-09-01
Turvelândia,2024,9,672.88,447.97427,2024-09-01
Adelândia,2024,9,612.64,670.1895,2024-09-01
Joviânia,2024,9,1894.3700000000001,552.17017,2024-09-01
Jataí,2024,9,25478.97,7748.607,2024-09-01
Bom Jardim de Goiás,2024,9,1872.57,917.80145,2024-09-01
Professor Jamil,2024,9,962.02,575.3345,2024-09-01
Nova América,2024,9,300.65,1331.6698,2024-09-01
São Miguel do Araguaia,2024,9,7075.54,2662.1038,2024-09-01
Doverlândia,2024,9,1341.32,393.76443,2024-09-01
Alto Horizonte,2024,9,1727.69,429.1052,2024-09-01
Niquelândia,2024,9,8502.69,5802.5757,2024-09-01
Divinópolis de Goiás,2024,9,198.99,901.0357,2024-09-01
Cavalcante,2024,9,179.51,2508.8508,2024-09-01
Cachoeira Dourada,2024,9,7254.37,-1193.6577,2024-09-01
São Patrício,2024,9,316.73,167.84601,2024-09-01
Nova Veneza,2024,9,2062.68,488.37332,2024-09-01
Corumbaíba,2024,9,1663.7,1679.8816,2024-09-01
Aporé,2024,9,473.38,-926.43225,2024-09-01
Santo Antônio de Goiás,2024,9,3254.96,387.6673,2024-09-01
Pilar de Goiás,2024,9,249.47,1468.2738,2024-09-01
Nova Roma,2024,9,118.09,2.6860185,2024-09-01
Trindade,2024,10,22045.77,20806.893,2024-10-01
Sanclerlândia,2024,10,3054.66,-29.201555,2024-10-01
Rubiataba,2024,10,3620.88,390.05392,2024-10-01
Santa Fé de Goiás,2024,10,1755.94,-1941.6383,2024-10-01
Pilar de Goiás,2024,10,265.95,-81.10335,2024-10-01
Carmo do Rio Verde,2024,10,1217.82,-327.19083,2024-10-01
Ipiranga de Goiás,2024,10,800.53,-429.6824,2024-10-01
Campos Belos,2024,10,1650.95,-68.68483,2024-10-01
Chapadão do Céu,2024,10,2538.01,240.22154,2024-10-01
Rio Quente,2024,10,1719.08,121.36656,2024-10-01
Santa Isabel,2024,10,687.16,-691.4381,2024-10-01
Uirapuru,2024,10,395.73,-1598.8918,2024-10-01
Goiatuba,2024,10,9266.49,1657.3138,2024-10-01
Santa Cruz de Goiás,2024,10,1294.95,-1685.3486,2024-10-01
Aragoiânia,2024,10,3268.81,242.52806,2024-10-01
Rio Verde,2024,10,59202.81,48250.04,2024-10-01
Iporá,2024,10,9181.69,3195.3948,2024-10-01
Cidade Ocidental,2024,10,4177.14,1087.756,2024-10-01
Piracanjuba,2024,10,7128.49,-300.7653,2024-10-01
Acreúna,2024,10,5435.37,2389.3188,2024-10-01
Porteirão,2024,10,1056.56,-545.6959,2024-10-01
Turvelândia,2024,10,682.28,-102.074356,2024-10-01
Pontalina,2024,10,6875.44,1448.3757,2024-10-01
Águas Lindas de Goiás,2024,10,5762.16,6837.1846,2024-10-01
Aparecida de Goiânia,2024,10,68912.5,47025.656,2024-10-01
Hidrolina,2024,10,607.88,-1487.8766,2024-10-01
Água Limpa,2024,10,395.16,-273.3306,2024-10-01
Anápolis,2024,10,66777.25,49189.32,2024-10-01
Uruana,2024,10,3162.47,-236.37733,2024-10-01
Anicuns,2024,10,2729.39,308.6683,2024-10-01
Turvânia,2024,10,1119.46,-243.06825,2024-10-01
Posse,2024,10,3353.16,-2882.935,2024-10-01
Iaciara,2024,10,8963.97,-3601.2231,2024-10-01
Rianápolis,2024,10,1112.28,-286.6497,2024-10-01
Goianápolis,2024,10,2195.41,-82.324844,2024-10-01
Porangatu,2024,10,14657.36,6143.642,2024-10-01
Araguapaz,2024,10,2016.87,-2443.643,2024-10-01
Goianésia,2024,10,17672.25,5739.2734,2024-10-01
Quirinópolis,2024,10,13884.43,6267.0796,2024-10-01
Professor Jamil,2024,10,968.02,-946.6493,2024-10-01
Guapó,2024,10,6519.82,311.14267,2024-10-01
Aporé,2024,10,475.68,-544.5702,2024-10-01
Santa Bárbara de Goiás,2024,10,1283.56,-225.34193,2024-10-01
Inaciolândia,2024,10,1888.51,-1990.2306,2024-10-01
Cocalzinho de Goiás,2024,10,4329.17,3884.1692,2024-10-01
Pires do Rio,2024,10,9576.02,5127.5864,2024-10-01
Cocalzinho de Goiás,2024,10,5367.0199999999995,3884.1692,2024-10-01
Campo Limpo de Goiás,2024,10,2582.79,31.506392,2024-10-01
Guarinos,2024,10,211.8,-1572.869,2024-10-01
Indiara,2024,10,2650.15,1297.6182,2024-10-01
Castelândia,2024,10,1645.74,-1184.2931,2024-10-01
Três Ranchos,2024,10,2587.25,102.506454,2024-10-01
Aragarças,2024,10,4349.7,1427.9635,2024-10-01
Campo Alegre de Goiás,2024,10,6308.22,-471.53384,2024-10-01
Goianira,2024,10,9100.7,2199.9624,2024-10-01
Goiânia,2024,10,225205.53000000003,178568.62,2024-10-01
Ipameri,2024,10,5777.59,903.4923,2024-10-01
Heitoraí,2024,10,1114.87,-275.01212,2024-10-01
Corumbá de Goiás,2024,10,3844.62,26.282454,2024-10-01
Piranhas,2024,10,3508.75,525.98145,2024-10-01
Corumbaíba,2024,10,1777.94,308.53915,2024-10-01
Trombas,2024,10,653.71,-2070.1907,2024-10-01
Planaltina,2024,10,5905.51,1956.1432,2024-10-01
Gouvelândia,2024,10,1131.2,132.64293,2024-10-01
Castelândia,2024,10,1661.58,-1184.2931,2024-10-01
Aparecida do Rio Doce,2024,10,637.17,-2936.5854,2024-10-01
Cristalina,2024,10,13960.93,3735.2302,2024-10-01
Santa Helena de Goiás,2024,10,8540.210000000001,2290.76,2024-10-01
Hidrolândia,2024,10,8383.17,2708.719,2024-10-01
Campos Verdes,2024,10,752.74,-1288.5596,2024-10-01
Araçu,2024,10,706.03,-570.00635,2024-10-01
Pirenópolis,2024,10,5713.3,-236.38905,2024-10-01
Taquaral de Goiás,2024,10,838.4000000000001,-201.92958,2024-10-01
Arenópolis,2024,10,702.67,-411.8765,2024-10-01
Santo Antônio do Descoberto,2024,10,7256.46,885.2317,2024-10-01
Jussara,2024,10,7294.58,-480.81192,2024-10-01
Vicentinópolis,2024,10,1866.01,-116.46303,2024-10-01
Cachoeira de Goiás,2024,10,138.3,-279.83707,2024-10-01
Nova América,2024,10,341.65,-256.6293,2024-10-01
Amaralina,2024,10,348.26,-79.21474,2024-10-01
Cachoeira Dourada,2024,10,7283.33,-2260.6377,2024-10-01
Joviânia,2024,10,1931.3600000000001,482.87717,2024-10-01
Bonfinópolis,2024,10,1217.26,-347.24307,2024-10-01
Alto Horizonte,2024,10,1885.8899999999999,366.58652,2024-10-01
Cavalcante,2024,10,242.21,-534.97375,2024-10-01
São Miguel do Araguaia,2024,10,7357.6,380.92514,2024-10-01
Nerópolis,2024,10,5228.59,3479.7937,2024-10-01
Bonópolis,2024,10,2079.52,129.34166,2024-10-01
Leopoldo de Bulhões,2024,10,6414.870000000001,62.732407,2024-10-01
Doverlândia,2024,10,1375.4,-128.27846,2024-10-01
Niquelândia,2024,10,8785.45,2990.8757,2024-10-01
Nova Aurora,2024,10,373.01,-313.75772,2024-10-01
Nova Crixás,2024,10,15379.630000000001,-3510.4585,2024-10-01
Bom Jardim de Goiás,2024,10,1961.57,-141.34358,2024-10-01
Jandaia,2024,10,2051.75,481.42502,2024-10-01
Abadiânia,2024,10,3971.71,1260.8486,2024-10-01
Bela Vista de Goiás,2024,10,8267.38,5987.9263,2024-10-01
Vila Boa,2024,10,217.99,-555.16077,2024-10-01
Jaraguá,2024,10,9781.19,3225.9841,2024-10-01
Nova Veneza,2024,10,2104.9,255.8961,2024-10-01
Nova Roma,2024,10,152.81,4.605208,2024-10-01
Santo Antônio de Goiás,2024,10,3315.8,-42.35585,2024-10-01
Jataí,2024,10,26049.22,15829.662,2024-10-01
Nova Iguaçu de Goiás,2024,10,682.69,-1459.9961,2024-10-01
Diorama,2024,10,575.17,-229.95412,2024-10-01
Jaupaci,2024,10,840.47,-477.95462,2024-10-01
Nova Glória,2024,10,1780.63,-2444.9895,2024-10-01
Caiapônia,2024,10,6530.91,1918.2006,2024-10-01
Caturaí,2024,10,666.22,-133.74098,2024-10-01
Flores de Goiás,2024,10,1147.8600000000001,-1682.0739,2024-10-01
São Miguel do Passa Quatro,2024,10,2129.68,-310.69943,2024-10-01
Senador Canedo,2024,10,22576.02,19441.736,2024-10-01
Ivolândia,2024,10,646.94,12.031599,2024-10-01
Luziânia,2024,10,21251.0,12788.426,2024-10-01
Ceres,2024,10,6715.56,1357.8407,2024-10-01
Mimoso de Goiás,2024,10,666.25,-524.9525,2024-10-01
Faina,2024,10,1014.59,-382.90018,2024-10-01
Silvânia,2024,10,12733.16,1521.7327,2024-10-01
Edéia,2024,10,3674.2400000000002,-2150.1113,2024-10-01
Vianópolis,2024,10,6022.2,708.25354,2024-10-01
Alto Paraíso de Goiás,2024,10,892.9,-3425.8142,2024-10-01
Montividiu,2024,10,3976.0,2396.618,2024-10-01
Maurilândia,2024,10,1372.22,-43.139175,2024-10-01
São Francisco de Goiás,2024,10,1046.56,-222.39674,2024-10-01
Montes Claros de Goiás,2024,10,2533.08,776.8263,2024-10-01
Caçu,2024,10,5610.58,864.9938,2024-10-01
Buriti de Goiás,2024,10,1027.95,-598.69635,2024-10-01
Buriti Alegre,2024,10,3413.59,-1302.253,2024-10-01
São Domingos,2024,10,641.67,-2955.9612,2024-10-01
Mineiros,2024,10,26269.24,9597.442,2024-10-01
Estrela do Norte,2024,10,1095.04,-2268.5088,2024-10-01
Minaçu,2024,10,8397.26,239.57848,2024-10-01
Morrinhos,2024,10,13830.72,4434.552,2024-10-01
Britânia,2024,10,3339.56,-110.14955,2024-10-01
São João D'Aliança,2024,10,896.29,-2064.5652,2024-10-01
Firminópolis,2024,10,3500.18,278.11667,2024-10-01
Nazário,2024,10,1953.0,40.898544,2024-10-01
Mutunópolis,2024,10,683.77,-119.476456,2024-10-01
Cachoeira Alta,2024,10,5362.14,302.18393,2024-10-01
Mundo Novo,2024,10,1284.93,64.88182,2024-10-01
Brazabrantes,2024,10,944.42,-572.24414,2024-10-01
Mozarlândia,2024,10,4574.0,1158.6307,2024-10-01
Mara Rosa,2024,10,7785.54,-170.02113,2024-10-01
Fazenda Nova,2024,10,1048.66,-226.96217,2024-10-01
Serranópolis,2024,10,1251.04,917.58264,2024-10-01
Edealina,2024,10,2803.23,1845.6481,2024-10-01
Marzagão,2024,10,526.96,-1530.8185,2024-10-01
Abadia de Goiás,2024,10,5565.15,54.823837,2024-10-01
Alvorada do Norte,2024,10,4442.65,3502.7908,2024-10-01
Mossâmedes,2024,10,2172.65,-463.40707,2024-10-01
Morro Agudo de Goiás,2024,10,398.06,-595.734,2024-10-01
Cabeceiras,2024,10,898.7,-1941.9545,2024-10-01
Varjão,2024,10,907.72,375.228,2024-10-01
Americano do Brasil,2024,10,2416.48,-642.4899,2024-10-01
São Patrício,2024,10,350.73,-304.36014,2024-10-01
Santa Tereza de Goiás,2024,10,554.13,-275.66074,2024-10-01
Aurilândia,2024,10,557.16,-313.98343,2024-10-01
Palmeiras de Goiás,2024,10,10810.23,3546.1223,2024-10-01
Itajá,2024,10,1000.16,-1008.011,2024-10-01
Avelinópolis,2024,10,392.12,-141.54982,2024-10-01
Cromínia,2024,10,1535.2,116.78294,2024-10-01
Itapaci,2024,10,9468.710000000001,245.86351,2024-10-01
Catalão,2024,10,25957.05,13208.082,2024-10-01
Palmelo,2024,10,688.99,-2474.8748,2024-10-01
Campestre de Goiás,2024,10,1042.62,-201.13918,2024-10-01
Amorinópolis,2024,10,798.75,-459.05118,2024-10-01
Itapirapuã,2024,10,1883.68,-1605.3438,2024-10-01
Gameleira de Goiás,2024,10,1697.73,350.1168,2024-10-01
Palestina de Goiás,2024,10,673.3000000000001,40.032578,2024-10-01
Caldazinha,2024,10,900.0699999999999,-456.6818,2024-10-01
Córrego do Ouro,2024,10,795.27,-518.431,2024-10-01
Padre Bernardo,2024,10,10510.19,3276.6318,2024-10-01
Urutaí,2024,10,3939.23,89.14464,2024-10-01
Vila Propício,2024,10,1599.0,260.6279,2024-10-01
Santa Rosa de Goiás,2024,10,873.41,-821.0541,2024-10-01
Palminópolis,2024,10,1415.71,-163.65462,2024-10-01
Petrolina de Goiás,2024,10,1783.3700000000001,68.645615,2024-10-01
Israelândia,2024,10,930.78,-263.52225,2024-10-01
Goiandira,2024,10,959.88,-43.05995,2024-10-01
Campinorte,2024,10,2678.2,-283.6066,2024-10-01
Perolândia,2024,10,1524.5700000000002,2550.6125,2024-10-01
Santa Rita do Araguaia,2024,10,658.77,-1555.341,2024-10-01
Paraúna,2024,10,3525.59,2209.4133,2024-10-01
Itaguaru,2024,10,1111.84,-1752.6082,2024-10-01
Itaberaí,2024,10,18760.85,7108.575,2024-10-01
Paranaiguara,2024,10,1757.78,-125.98891,2024-10-01
Alexânia,2024,10,5802.43,834.40393,2024-10-01
Aruanã,2024,10,4132.19,1490.4095,2024-10-01
Uruaçu,2024,10,13050.74,1758.0536,2024-10-01
Crixás,2024,10,2547.41,846.31506,2024-10-01
Panamá,2024,10,1139.59,-1028.0011,2024-10-01
Terezópolis de Goiás,2024,10,1834.27,3852.522,2024-10-01
Água Fria de Goiás,2024,10,2837.15,214.27538,2024-10-01
Itapuranga,2024,10,5579.28,495.3951,2024-10-01
Goiás,2024,10,7361.18,555.34973,2024-10-01
Formoso,2024,10,1318.84,-1851.5138,2024-10-01
Caldas Novas,2024,10,77107.44,44824.348,2024-10-01
Caldas Novas,2024,10,75925.99,44824.348,2024-10-01
Barro Alto,2024,10,1244.67,-301.5331,2024-10-01
Formosa,2024,10,12432.68,10381.071,2024-10-01
São Simão,2024,10,4888.85,368.3303,2024-10-01
Damolândia,2024,10,711.02,-762.3523,2024-10-01
Itauçu,2024,10,1463.68,-277.08682,2024-10-01
Cezarina,2024,10,7091.41,2996.0925,2024-10-01
Novo Planalto,2024,10,1248.41,-1421.6959,2024-10-01
Orizona,2024,10,9956.59,614.8886,2024-10-01
Novo Gama,2024,10,2140.0,913.3323,2024-10-01
Aloândia,2024,10,618.36,-1349.5062,2024-10-01
Santo Antônio da Barra,2024,10,1385.46,-353.43777,2024-10-01
Ouvidor,2024,10,1345.15,4665.253,2024-10-01
Baliza,2024,10,501.75,-395.48642,2024-10-01
Davinópolis,2024,10,400.45,-2866.672,2024-10-01
Itumbiara,2024,10,37076.24,18370.625,2024-10-01
Ouro Verde de Goiás,2024,10,1501.0800000000002,-507.11472,2024-10-01
Damianópolis,2024,10,356.58,-4750.413,2024-10-01
Santa Terezinha de Goiás,2024,10,1858.35,-3079.1592,2024-10-01
Itarumã,2024,10,8051.549999999999,-3499.6667,2024-10-01
Caçu,2024,11,5641.58,1714.2467,2024-11-01
Uruaçu,2024,11,13393.03,4978.565,2024-11-01
Estrela do Norte,2024,11,1109.02,-605.17865,2024-11-01
Faina,2024,11,1027.57,350.3257,2024-11-01
Goiandira,2024,11,1065.46,944.24786,2024-11-01
Edéia,2024,11,3734.15,390.51004,2024-11-01
Corumbá de Goiás,2024,11,4329.2699999999995,3056.6187,2024-11-01
Chapadão do Céu,2024,11,2569.04,1140.7151,2024-11-01
Vianópolis,2024,11,6083.84,950.9474,2024-11-01
Urutaí,2024,11,4009.23,1573.0157,2024-11-01
Vila Boa,2024,11,231.99,-515.07056,2024-11-01
Crixás,2024,11,2692.41,2695.679,2024-11-01
Abadiânia,2024,11,4090.37,1134.3134,2024-11-01
Cristianópolis,2024,11,1272.45,339.3572,2024-11-01
Goiatuba,2024,11,9503.32,4490.738,2024-11-01
Goianápolis,2024,11,2234.23,876.9286,2024-11-01
Abadia de Goiás,2024,11,5866.72,2864.6123,2024-11-01
Castelândia,2024,11,1763.58,1204.0851,2024-11-01
Vila Propício,2024,11,1612.5,295.82672,2024-11-01
Córrego do Ouro,2024,11,824.61,241.07964,2024-11-01
Corumbaíba,2024,11,1810.94,1023.35095,2024-11-01
Doverlândia,2024,11,1409.46,525.1731,2024-11-01
Ceres,2024,11,6900.46,1507.4609,2024-11-01
Vicentinópolis,2024,11,1896.37,543.5557,2024-11-01
Cezarina,2024,11,7142.51,2021.5814,2024-11-01
Varjão,2024,11,929.72,739.60614,2024-11-01
Gameleira de Goiás,2024,11,1754.23,1128.136,2024-11-01
Firminópolis,2024,11,3581.4,1308.696,2024-11-01
Catalão,2024,11,26577.86,16396.668,2024-11-01
Cidade Ocidental,2024,11,4843.93,5568.9775,2024-11-01
Cromínia,2024,11,1546.2,286.22556,2024-11-01
Flores de Goiás,2024,11,1155.09,797.5751,2024-11-01
Fazenda Nova,2024,11,1123.54,799.74426,2024-11-01
Uruana,2024,11,3200.47,481.90836,2024-11-01
Castelândia,2024,11,1712.58,1204.0851,2024-11-01
Goianésia,2024,11,19096.18,10117.519,2024-11-01
Caturaí,2024,11,729.22,654.40265,2024-11-01
Cristalina,2024,11,14069.23,3110.863,2024-11-01
Formosa,2024,11,12814.27,6185.847,2024-11-01
Água Limpa,2024,11,398.16,241.42165,2024-11-01
Formoso,2024,11,1328.84,-752.1288,2024-11-01
Edealina,2024,11,2828.23,1523.2205,2024-11-01
Diorama,2024,11,611.17,516.1194,2024-11-01
Goianira,2024,11,9459.23,5254.8384,2024-11-01
Davinópolis,2024,11,405.58,-1772.3954,2024-11-01
Rubiataba,2024,11,3783.04,1700.9058,2024-11-01
Montividiu,2024,11,3986.0,1589.0267,2024-11-01
Jussara,2024,11,9891.14,4893.0273,2024-11-01
Paranaiguara,2024,11,1775.66,533.2423,2024-11-01
Cachoeira Dourada,2024,11,7348.24,402.72214,2024-11-01
Aruanã,2024,11,4343.33,4287.4204,2024-11-01
Alto Horizonte,2024,11,2034.8999999999999,1412.6372,2024-11-01
Panamá,2024,11,2157.19,7700.691,2024-11-01
São Miguel do Araguaia,2024,11,7595.48,824.0641,2024-11-01
Leopoldo de Bulhões,2024,11,6479.830000000001,757.4923,2024-11-01
Luziânia,2024,11,21807.9,12188.598,2024-11-01
Cachoeira de Goiás,2024,11,178.3,435.28232,2024-11-01
Palminópolis,2024,11,1434.43,284.78836,2024-11-01
Palmelo,2024,11,693.39,-135.5732,2024-11-01
Palmeiras de Goiás,2024,11,11013.960000000001,3652.3591,2024-11-01
Cachoeira Alta,2024,11,5385.54,1308.6304,2024-11-01
Palestina de Goiás,2024,11,676.3000000000001,367.6945,2024-11-01
São João da Paraúna,2024,11,584.83,351.73767,2024-11-01
Mara Rosa,2024,11,7870.47,1673.8763,2024-11-01
Marzagão,2024,11,539.96,375.7172,2024-11-01
Santa Tereza de Goiás,2024,11,564.13,-337.04276,2024-11-01
Matrinchã,2024,11,6283.4800000000005,5198.082,2024-11-01
Mairipotaba,2024,11,511.8,145.23845,2024-11-01
Cabeceiras,2024,11,1898.7,3750.5605,2024-11-01
