Cidade,Ano,Mês,y_true,yhat_mlp,data_ref
Joviânia,2024,11,1957.3600000000001,-104.87239,2024-11-01
Paraúna,2024,11,3586.31,1413.1942,2024-11-01
Piranhas,2024,11,3538.53,784.2165,2024-11-01
Itauçu,2024,11,1504.84,222.47435,2024-11-01
Araçu,2024,11,746.39,357.242,2024-11-01
Caldas Novas,2024,11,79675.8,47212.836,2024-11-01
Caldas Novas,2024,11,78391.62,47212.836,2024-11-01
São Simão,2024,11,5168.37,2130.6333,2024-11-01
Águas Lindas de Goiás,2024,11,6721.69,13495.019,2024-11-01
Itumbiara,2024,11,37737.6,30372.867,2024-11-01
Piracanjuba,2024,11,7273.18,1865.8456,2024-11-01
São Miguel do Passa Quatro,2024,11,2165.68,555.83154,2024-11-01
Santa Isabel,2024,11,749.16,107.414536,2024-11-01
Jaraguá,2024,11,10543.69,4120.374,2024-11-01
São Patrício,2024,11,369.73,283.56207,2024-11-01
Jataí,2024,11,31502.12,-3225.3982,2024-11-01
Nova Crixás,2024,11,15458.03,1216.1852,2024-11-01
Jaupaci,2024,11,846.47,-20.046526,2024-11-01
Petrolina de Goiás,2024,11,1819.6100000000001,537.72375,2024-11-01
Caiapônia,2024,11,6538.33,1616.7736,2024-11-01
Jesúpolis,2024,11,237.46,165.25447,2024-11-01
Santa Rita do Araguaia,2024,11,668.77,635.8623,2024-11-01
Jandaia,2024,11,2094.3,1058.3651,2024-11-01
Amorinópolis,2024,11,811.73,647.0303,2024-11-01
Maurilândia,2024,11,1489.52,1171.2863,2024-11-01
Avelinópolis,2024,11,406.12,260.73422,2024-11-01
Mozarlândia,2024,11,4790.75,3520.0586,2024-11-01
Novo Gama,2024,11,2276.3,1779.7994,2024-11-01
Brazabrantes,2024,11,977.42,310.58502,2024-11-01
Mundo Novo,2024,11,1298.91,663.1152,2024-11-01
Americano do Brasil,2024,11,2486.4,388.80627,2024-11-01
Nazário,2024,11,1984.0,1047.7018,2024-11-01
Senador Canedo,2024,11,23228.41,9710.887,2024-11-01
Novo Brasil,2024,11,1137.46,1248.9652,2024-11-01
Bela Vista de Goiás,2024,11,8402.8,2923.5273,2024-11-01
Serranópolis,2024,11,1287.29,1273.6337,2024-11-01
Bonópolis,2024,11,2083.51,492.27377,2024-11-01
Niquelândia,2024,11,9000.37,4258.361,2024-11-01
Nova Veneza,2024,11,2132.9,495.86008,2024-11-01
Santo Antônio de Goiás,2024,11,3382.04,681.34064,2024-11-01
Bonfinópolis,2024,11,1269.38,901.63666,2024-11-01
Amaralina,2024,11,373.26,555.8419,2024-11-01
Nova América,2024,11,352.21,-581.9109,2024-11-01
Nova Iguaçu de Goiás,2024,11,719.37,278.63306,2024-11-01
Santo Antônio do Descoberto,2024,11,7478.76,2443.8545,2024-11-01
Nova Glória,2024,11,1810.76,346.41885,2024-11-01
Nerópolis,2024,11,5301.45,1339.9481,2024-11-01
Santo Antônio da Barra,2024,11,1485.46,1465.7374,2024-11-01
Alvorada do Norte,2024,11,4519.65,1004.8574,2024-11-01
Novo Planalto,2024,11,1293.49,-759.96875,2024-11-01
Buritinópolis,2024,11,137.46,62.869125,2024-11-01
Alto Paraíso de Goiás,2024,11,898.9,-252.14925,2024-11-01
São Francisco de Goiás,2024,11,1066.56,376.5804,2024-11-01
Minaçu,2024,11,8613.53,1350.393,2024-11-01
Padre Bernardo,2024,11,10694.39,2106.8503,2024-11-01
Buriti de Goiás,2024,11,1158.95,692.85077,2024-11-01
Ouvidor,2024,11,1366.91,915.5676,2024-11-01
Santa Terezinha de Goiás,2024,11,1984.35,671.9165,2024-11-01
Mineiros,2024,11,26715.0,8624.455,2024-11-01
Baliza,2024,11,509.75,318.60785,2024-11-01
Buriti Alegre,2024,11,3441.86,482.4316,2024-11-01
Ouro Verde de Goiás,2024,11,1509.0800000000002,-55.16011,2024-11-01
São Domingos,2024,11,643.92,-1392.9291,2024-11-01
Montes Claros de Goiás,2024,11,2631.77,2291.2112,2024-11-01
Goiás,2024,11,7527.18,1965.4932,2024-11-01
Orizona,2024,11,10058.59,1459.3114,2024-11-01
Barro Alto,2024,11,1264.03,-360.1436,2024-11-01
Silvânia,2024,11,12796.96,1165.6891,2024-11-01
Morrinhos,2024,11,14029.98,3854.6814,2024-11-01
Britânia,2024,11,3381.72,379.5452,2024-11-01
Mossâmedes,2024,11,2193.35,538.1219,2024-11-01
Sítio D'Abadia,2024,11,262.02,1042.3134,2024-11-01
Aloândia,2024,11,3623.36,27196.225,2024-11-01
Bom Jardim de Goiás,2024,11,1997.49,531.5207,2024-11-01
Portelândia,2024,11,2057.32,731.41364,2024-11-01
Guarinos,2024,11,219.8,-82.48253,2024-11-01
Iporá,2024,11,9424.08,2548.304,2024-11-01
Aparecida do Rio Doce,2024,11,647.17,-1138.5302,2024-11-01
Trindade,2024,11,22813.92,14478.539,2024-11-01
Porangatu,2024,11,15184.44,6955.063,2024-11-01
Anápolis,2024,11,68783.79,31540.812,2024-11-01
Guapó,2024,11,6628.5599999999995,1215.053,2024-11-01
Turvânia,2024,11,1175.96,1042.998,2024-11-01
Israelândia,2024,11,943.78,189.57481,2024-11-01
Pontalina,2024,11,7064.44,3091.7644,2024-11-01
Santa Fé de Goiás,2024,11,1835.06,931.17914,2024-11-01
Aporé,2024,11,489.93,568.41846,2024-11-01
Campinorte,2024,11,2762.54,694.56476,2024-11-01
Itaberaí,2024,11,19091.29,5418.658,2024-11-01
Campos Verdes,2024,11,801.74,611.2427,2024-11-01
Ipiranga de Goiás,2024,11,864.53,229.57588,2024-11-01
Alexânia,2024,11,5861.19,990.35455,2024-11-01
Aragarças,2024,11,4478.92,1458.1761,2024-11-01
Santa Cruz de Goiás,2024,11,1324.95,577.6935,2024-11-01
Adelândia,2024,11,630.48,178.07005,2024-11-01
Hidrolândia,2024,11,8538.29,2902.8787,2024-11-01
Campos Belos,2024,11,1777.79,1369.7618,2024-11-01
Iaciara,2024,11,9003.97,-209.3318,2024-11-01
Posse,2024,11,3450.83,127.78935,2024-11-01
Campo Limpo de Goiás,2024,11,2601.4700000000003,243.87596,2024-11-01
Inaciolândia,2024,11,1924.76,351.87912,2024-11-01
Hidrolina,2024,11,635.88,89.029434,2024-11-01
Indiara,2024,11,2680.63,1445.4594,2024-11-01
Santa Bárbara de Goiás,2024,11,1343.13,948.3567,2024-11-01
Heitoraí,2024,11,1134.87,320.11612,2024-11-01
Trombas,2024,11,663.71,-1264.5148,2024-11-01
Ipameri,2024,11,6603.66,3360.9346,2024-11-01
Quirinópolis,2024,11,14337.64,5887.432,2024-11-01
Turvelândia,2024,11,700.28,503.80685,2024-11-01
Rianápolis,2024,11,1874.28,4305.717,2024-11-01
Aragoiânia,2024,11,3990.21,3513.6716,2024-11-01
Três Ranchos,2024,11,2697.45,936.83093,2024-11-01
Rio Quente,2024,11,1723.58,295.50928,2024-11-01
Araguapaz,2024,11,2128.46,716.6477,2024-11-01
Itapirapuã,2024,11,1962.78,975.84326,2024-11-01
Campestre de Goiás,2024,11,1053.12,261.54617,2024-11-01
Rio Verde,2024,11,61104.97,40970.77,2024-11-01
Pirenópolis,2024,11,5829.55,1760.7407,2024-11-01
Itaguari,2024,11,1297.07,689.26575,2024-11-01
Pires do Rio,2024,11,10478.880000000001,27273.535,2024-11-01
Aparecida de Goiânia,2024,11,71352.42,36159.426,2024-11-01
Sanclerlândia,2024,11,3136.66,893.0043,2024-11-01
Taquaral de Goiás,2024,11,860.2,325.35715,2024-11-01
Carmo do Rio Verde,2024,11,1289.82,642.78796,2024-11-01
Uirapuru,2024,11,405.73,-122.5338,2024-11-01
Acreúna,2024,11,5841.8,4114.8936,2024-11-01
Goiânia,2024,11,232661.30000000002,147245.0,2024-11-01
Anicuns,2024,11,2803.87,1573.1433,2024-11-01
Gouvelândia,2024,11,1162.92,501.6745,2024-11-01
Itarumã,2024,11,8055.61,1175.1207,2024-11-01
Santa Helena de Goiás,2024,11,8920.380000000001,5557.103,2024-11-01
Itapaci,2024,11,9537.06,98.70088,2024-11-01
Terezópolis de Goiás,2024,11,1944.27,817.7748,2024-11-01
Itaguaru,2024,11,1135.34,319.30484,2024-11-01
Caldazinha,2024,11,911.0699999999999,169.76195,2024-11-01
Itapuranga,2024,11,5818.71,2365.9663,2024-11-01
Itajá,2024,11,1039.15,435.00122,2024-11-01
Planaltina,2024,11,8118.73,1474.4298,2024-11-01
Santa Bárbara de Goiás,2024,12,1399.35,1393.0808,2024-12-01
Orizona,2024,12,10222.66,2547.8274,2024-12-01
Cezarina,2024,12,7194.41,2566.2244,2024-12-01
Rio Verde,2024,12,67595.02,42800.31,2024-12-01
Damianópolis,2024,12,393.58,-69.37062,2024-12-01
Nova Glória,2024,12,1854.76,1427.4814,2024-12-01
Diorama,2024,12,632.17,1007.82007,2024-12-01
Cocalzinho de Goiás,2024,12,5576.0,2076.6938,2024-12-01
Cocalzinho de Goiás,2024,12,5471.509999999999,2076.6938,2024-12-01
Nova Iguaçu de Goiás,2024,12,753.07,1761.2367,2024-12-01
Novo Planalto,2024,12,3847.55,13722.955,2024-12-01
Rio Quente,2024,12,1743.14,1039.4882,2024-12-01
Bela Vista de Goiás,2024,12,8806.73,5176.4717,2024-12-01
Vila Boa,2024,12,244.99,1453.0641,2024-12-01
Nova Veneza,2024,12,2355.02,2385.8772,2024-12-01
Aparecida de Goiânia,2024,12,74070.4,36363.92,2024-12-01
Anápolis,2024,12,71117.66,35646.688,2024-12-01
Davinópolis,2024,12,413.58,-1723.8024,2024-12-01
Sanclerlândia,2024,12,3193.9,1226.6523,2024-12-01
Americano do Brasil,2024,12,2673.97,1802.0006,2024-12-01
Rianápolis,2024,12,1933.26,620.31177,2024-12-01
Santo Antônio de Goiás,2024,12,3442.49,1185.7839,2024-12-01
Novo Gama,2024,12,2408.33,2343.0867,2024-12-01
Santo Antônio da Barra,2024,12,1535.46,991.35364,2024-12-01
Quirinópolis,2024,12,14912.2,7347.5444,2024-12-01
Damolândia,2024,12,719.72,593.68555,2024-12-01
Barro Alto,2024,12,1287.32,1640.6984,2024-12-01
Novo Brasil,2024,12,1167.46,1264.4558,2024-12-01
Santa Helena de Goiás,2024,12,9414.3,6244.4116,2024-12-01
Baliza,2024,12,522.92,1468.1263,2024-12-01
Aruanã,2024,12,4419.15,3462.5862,2024-12-01
Santa Fé de Goiás,2024,12,1885.18,750.00696,2024-12-01
Santa Rita do Novo Destino,2024,12,514.6,2923.325,2024-12-01
Água Fria de Goiás,2024,12,2863.9,1597.3247,2024-12-01
Aragoiânia,2024,12,4734.31,4584.8325,2024-12-01
Corumbá de Goiás,2024,12,4382.7699999999995,1318.6174,2024-12-01
Paranaiguara,2024,12,1856.16,1558.8219,2024-12-01
Planaltina,2024,12,9402.99,3334.5984,2024-12-01
Santa Rita do Araguaia,2024,12,711.74,965.9546,2024-12-01
Paraúna,2024,12,3732.67,2898.3018,2024-12-01
Anicuns,2024,12,3024.59,2917.3953,2024-12-01
Água Limpa,2024,12,409.16,906.83405,2024-12-01
Arenópolis,2024,12,733.97,1242.3958,2024-12-01
Pilar de Goiás,2024,12,341.95,1344.4722,2024-12-01
Pires do Rio,2024,12,10790.2,13770.243,2024-12-01
Santa Isabel,2024,12,783.16,545.90936,2024-12-01
Chapadão do Céu,2024,12,2679.36,2214.3652,2024-12-01
Cristianópolis,2024,12,1340.45,1028.3915,2024-12-01
Pirenópolis,2024,12,6013.45,3098.3179,2024-12-01
Piracanjuba,2024,12,7584.73,3135.6204,2024-12-01
Araçu,2024,12,757.55,694.24316,2024-12-01
Araguapaz,2024,12,2294.74,2513.24,2024-12-01
Cristalina,2024,12,14215.93,4417.169,2024-12-01
Panamá,2024,12,2169.75,-255.83485,2024-12-01
Ouro Verde de Goiás,2024,12,1560.1200000000001,989.78357,2024-12-01
Palminópolis,2024,12,1489.91,1123.0543,2024-12-01
Crixás,2024,12,2782.45,4168.799,2024-12-01
Córrego do Ouro,2024,12,840.36,742.0027,2024-12-01
Santa Terezinha de Goiás,2024,12,2039.58,568.69324,2024-12-01
Aporé,2024,12,494.93,1148.6759,2024-12-01
Professor Jamil,2024,12,1022.02,1014.4359,2024-12-01
Posse,2024,12,3640.2799999999997,1404.3397,2024-12-01
Ouvidor,2024,12,4441.81,25358.867,2024-12-01
Vila Propício,2024,12,1685.47,859.3159,2024-12-01
Portelândia,2024,12,2071.32,1554.4032,2024-12-01
Padre Bernardo,2024,12,13957.39,-781.67285,2024-12-01
Avelinópolis,2024,12,501.12,1342.8181,2024-12-01
Piranhas,2024,12,3634.27,1937.6742,2024-12-01
Corumbaíba,2024,12,1859.0,730.97864,2024-12-01
Amorinópolis,2024,12,827.57,1260.7788,2024-12-01
Santa Tereza de Goiás,2024,12,577.13,-313.64874,2024-12-01
Cidade Ocidental,2024,12,4990.81,2095.0078,2024-12-01
Porteirão,2024,12,1115.52,1700.539,2024-12-01
Cromínia,2024,12,1559.18,906.3029,2024-12-01
Santa Cruz de Goiás,2024,12,1336.2,634.14026,2024-12-01
Palestina de Goiás,2024,12,679.3000000000001,1779.4517,2024-12-01
Aragarças,2024,12,4648.31,2280.3132,2024-12-01
Palmeiras de Goiás,2024,12,11250.84,5018.237,2024-12-01
Aurilândia,2024,12,576.01,1546.1309,2024-12-01
Porangatu,2024,12,15741.63,8391.343,2024-12-01
Pontalina,2024,12,7442.3,4490.0186,2024-12-01
Petrolina de Goiás,2024,12,1844.6100000000001,1050.7346,2024-12-01
Goiás,2024,12,7813.55,3492.8232,2024-12-01
Nova Crixás,2024,12,15614.470000000001,2804.1663,2024-12-01
Itapirapuã,2024,12,2044.03,993.2775,2024-12-01
Gameleira de Goiás,2024,12,1790.45,1081.8811,2024-12-01
Catalão,2024,12,27222.78,14511.775,2024-12-01
Campestre de Goiás,2024,12,1063.12,863.3695,2024-12-01
Itapaci,2024,12,9617.93,2157.9963,2024-12-01
Campinaçu,2024,12,476.52,-399.2206,2024-12-01
Caldazinha,2024,12,919.0699999999999,1310.5677,2024-12-01
Itaguaru,2024,12,1174.0,348.05356,2024-12-01
Terezópolis de Goiás,2024,12,1955.07,729.72565,2024-12-01
Itaguari,2024,12,1321.07,875.53406,2024-12-01
Alexânia,2024,12,5955.68,1591.202,2024-12-01
Itaberaí,2024,12,19543.61,6777.7954,2024-12-01
Campinorte,2024,12,2907.9700000000003,2742.0613,2024-12-01
Israelândia,2024,12,960.78,793.2561,2024-12-01
Uruaçu,2024,12,14277.82,8505.881,2024-12-01
Iporá,2024,12,9809.9,3823.7625,2024-12-01
Taquaral de Goiás,2024,12,871.2,857.85065,2024-12-01
Itapuranga,2024,12,9170.9,7103.525,2024-12-01
São Patrício,2024,12,409.73,1014.72766,2024-12-01
Jaraguá,2024,12,10969.87,3690.6064,2024-12-01
Jandaia,2024,12,2200.3,1953.5397,2024-12-01
Abadiânia,2024,12,4263.82,2240.4368,2024-12-01
Urutaí,2024,12,4222.83,3329.2766,2024-12-01
Ivolândia,2024,12,664.94,1196.1368,2024-12-01
Formoso,2024,12,1397.54,508.8163,2024-12-01
Itumbiara,2024,12,38608.97,29773.848,2024-12-01
Caldas Novas,2024,12,81900.6,46400.582,2024-12-01
Itauçu,2024,12,1560.4,1085.9634,2024-12-01
Formosa,2024,12,13307.28,8773.326,2024-12-01
Aloândia,2024,12,3629.36,-467.54092,2024-12-01
Caldas Novas,2024,12,84125.4,46400.582,2024-12-01
Itarumã,2024,12,8175.169999999999,2223.7583,2024-12-01
São Simão,2024,12,5373.68,2398.203,2024-12-01
Jataí,2024,12,32315.48,13349.203,2024-12-01
Goiandira,2024,12,1186.86,1649.067,2024-12-01
Ipiranga de Goiás,2024,12,907.51,851.0932,2024-12-01
Turvelândia,2024,12,722.03,1152.046,2024-12-01
Guarinos,2024,12,233.8,1613.2102,2024-12-01
Guaraíta,2024,12,265.58,1026.7916,2024-12-01
Guarani de Goiás,2024,12,102.98,891.9303,2024-12-01
Guapó,2024,12,7758.889999999999,4951.649,2024-12-01
Turvânia,2024,12,1221.96,1456.7057,2024-12-01
Uruana,2024,12,3220.47,992.6045,2024-12-01
Goianésia,2024,12,20865.989999999998,9825.347,2024-12-01
Gouvelândia,2024,12,1176.48,856.8322,2024-12-01
Goiânia,2024,12,239947.36000000002,137637.84,2024-12-01
Uirapuru,2024,12,465.73,1871.613,2024-12-01
Goiatuba,2024,12,9707.82,4279.6924,2024-12-01
Acreúna,2024,12,6168.38,3589.463,2024-12-01
Carmo do Rio Verde,2024,12,1351.57,789.7132,2024-12-01
Campos Verdes,2024,12,821.74,1902.5314,2024-12-01
Trindade,2024,12,23747.81,16760.137,2024-12-01
Heitoraí,2024,12,1145.37,862.27515,2024-12-01
Campos Belos,2024,12,1860.79,1496.5653,2024-12-01
Campo Alegre de Goiás,2024,12,6373.22,2234.6423,2024-12-01
Ipameri,2024,12,6830.75,2783.2727,2024-12-01
Goianira,2024,12,9806.38,5233.0796,2024-12-01
Castelândia,2024,12,1831.58,1628.7479,2024-12-01
Castelândia,2024,12,1797.58,1628.7479,2024-12-01
Trombas,2024,12,681.71,-948.29004,2024-12-01
Hidrolina,2024,12,679.88,1855.2952,2024-12-01
Indiara,2024,12,2764.67,2270.3323,2024-12-01
Campo Limpo de Goiás,2024,12,2651.4700000000003,1008.57385,2024-12-01
Iaciara,2024,12,18177.66,1631.6644,2024-12-01
Hidrolândia,2024,12,9807.06,7672.101,2024-12-01
Goianápolis,2024,12,2249.23,786.4629,2024-12-01
Três Ranchos,2024,12,2701.44,651.18567,2024-12-01
Adelândia,2024,12,650.48,719.0261,2024-12-01
Inaciolândia,2024,12,2130.71,1755.5109,2024-12-01
Bom Jardim de Goiás,2024,12,2097.81,1815.2965,2024-12-01
Jaupaci,2024,12,867.42,902.80725,2024-12-01
Jesúpolis,2024,12,242.46,682.3687,2024-12-01
Serranópolis,2024,12,1328.45,386.27484,2024-12-01
Alvorada do Norte,2024,12,4571.21,1366.6344,2024-12-01
Abadia de Goiás,2024,12,6035.62,2857.7886,2024-12-01
Edealina,2024,12,2955.53,3160.5122,2024-12-01
Mossâmedes,2024,12,2311.69,1557.9841,2024-12-01
Britânia,2024,12,3384.72,1182.1627,2024-12-01
Mozarlândia,2024,12,4914.31,4012.1116,2024-12-01
Morrinhos,2024,12,17365.92,6289.263,2024-12-01
Edéia,2024,12,3757.15,264.8257,2024-12-01
Vianópolis,2024,12,6190.54,2562.1245,2024-12-01
Montividiu,2024,12,4249.67,4172.4688,2024-12-01
Montes Claros de Goiás,2024,12,2713.52,1969.7205,2024-12-01
São Domingos,2024,12,679.92,-244.53835,2024-12-01
Buriti Alegre,2024,12,8512.880000000001,19684.146,2024-12-01
Silvânia,2024,12,13268.21,3151.4207,2024-12-01
Monte Alegre de Goiás,2024,12,292.03,-322.11838,2024-12-01
Brazabrantes,2024,12,1107.17,1536.9882,2024-12-01
Mutunópolis,2024,12,696.41,1067.3044,2024-12-01
Vicentinópolis,2024,12,1954.75,1304.9108,2024-12-01
Nova Aurora,2024,12,2888.51,10829.343,2024-12-01
Santo Antônio do Descoberto,2024,12,8588.81,5356.4243,2024-12-01
Nova América,2024,12,360.21,951.14966,2024-12-01
Amaralina,2024,12,398.26,1255.3672,2024-12-01
Divinópolis de Goiás,2024,12,223.99,-270.51138,2024-12-01
Mundo Novo,2024,12,1314.99,1513.7319,2024-12-01
Bonfinópolis,2024,12,1321.54,1392.6984,2024-12-01
Nerópolis,2024,12,5415.75,2350.7083,2024-12-01
Bonópolis,2024,12,2100.0,1346.5732,2024-12-01
Doverlândia,2024,12,1508.76,1503.9005,2024-12-01
Ceres,2024,12,7190.76,2860.654,2024-12-01
Nazário,2024,12,2018.26,1606.9164,2024-12-01
Senador Canedo,2024,12,24167.13,15818.994,2024-12-01
Niquelândia,2024,12,9269.46,6783.553,2024-12-01
Caiapônia,2024,12,6603.08,2705.0083,2024-12-01
Moiporá,2024,12,470.81,647.8606,2024-12-01
Mineiros,2024,12,27051.23,8029.3228,2024-12-01
Mairipotaba,2024,12,563.8,1063.8951,2024-12-01
Varjão,2024,12,939.72,1141.9315,2024-12-01
Luziânia,2024,12,22724.71,15235.367,2024-12-01
Leopoldo de Bulhões,2024,12,9585.35,10377.815,2024-12-01
São Miguel do Araguaia,2024,12,10300.2,-5333.727,2024-12-01
Firminópolis,2024,12,3672.92,2107.6135,2024-12-01
Alto Horizonte,2024,12,2079.93,1139.9786,2024-12-01
Cavalcante,2024,12,252.21,-140.26686,2024-12-01
Cachoeira Dourada,2024,12,7444.17,825.66077,2024-12-01
Jussara,2024,12,10281.539999999999,4562.0,2024-12-01
Joviânia,2024,12,2030.23,1138.5057,2024-12-01
São Miguel do Passa Quatro,2024,12,2186.43,841.00726,2024-12-01
Flores de Goiás,2024,12,1229.18,1201.5465,2024-12-01
Caturaí,2024,12,737.22,847.9762,2024-12-01
Rubiataba,2024,12,3910.4,1836.1322,2024-12-01
Alto Paraíso de Goiás,2024,12,984.88,803.2057,2024-12-01
Mambaí,2024,12,460.43,2020.142,2024-12-01
São João da Paraúna,2024,12,607.96,1443.8224,2024-12-01
Estrela do Norte,2024,12,4140.54,8291.785,2024-12-01
Caçu,2024,12,5829.08,2001.838,2024-12-01
Buriti de Goiás,2024,12,1232.79,1129.0457,2024-12-01
Minaçu,2024,12,8890.5,3406.076,2024-12-01
São Francisco de Goiás,2024,12,1093.61,1023.83484,2024-12-01
Buritinópolis,2024,12,157.46,1710.0857,2024-12-01
Cachoeira Alta,2024,12,5548.04,2190.5442,2024-12-01
Faina,2024,12,1035.57,593.4348,2024-12-01
São João D'Aliança,2024,12,905.59,1860.5991,2024-12-01
Cabeceiras,2024,12,2901.7,3007.5662,2024-12-01
Matrinchã,2024,12,6496.64,2194.114,2024-12-01
Marzagão,2024,12,549.96,1573.3192,2024-12-01
Mara Rosa,2024,12,8095.25,4934.86,2024-12-01
Fazenda Nova,2024,12,1161.54,1076.3046,2024-12-01
Maurilândia,2024,12,1566.8600000000001,1353.6954,2024-12-01
Águas Lindas de Goiás,2024,12,7168.9,7403.361,2024-12-01
